match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
6,2,Royal Challengers Bangalore,Chennai Super Kings,6,2,W Jaffer,LRPL Taylor,MS Gony,0,0,0,0,0,0,0,0,0,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,6,3,W Jaffer,LRPL Taylor,MS Gony,0,0,0,0,0,0,4,0,4,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,6,4,W Jaffer,LRPL Taylor,MS Gony,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,6,5,LRPL Taylor,W Jaffer,MS Gony,0,0,0,0,0,0,0,0,0,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,6,6,LRPL Taylor,W Jaffer,MS Gony,0,0,0,0,0,0,6,0,6,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,7,1,W Jaffer,LRPL Taylor,JA Morkel,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,7,2,LRPL Taylor,W Jaffer,JA Morkel,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,7,3,W Jaffer,LRPL Taylor,JA Morkel,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,7,4,LRPL Taylor,W Jaffer,JA Morkel,0,1,0,0,0,0,0,1,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,7,5,LRPL Taylor,W Jaffer,JA Morkel,0,0,0,0,0,0,4,0,4,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,7,6,LRPL Taylor,W Jaffer,JA Morkel,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,7,7,W Jaffer,LRPL Taylor,JA Morkel,0,1,0,0,0,0,0,1,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,7,8,W Jaffer,LRPL Taylor,JA Morkel,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,8,1,W Jaffer,LRPL Taylor,P Amarnath,0,0,0,0,0,0,4,0,4,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,8,2,W Jaffer,LRPL Taylor,P Amarnath,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,8,3,LRPL Taylor,W Jaffer,P Amarnath,0,0,0,0,0,0,2,0,2,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,8,4,LRPL Taylor,W Jaffer,P Amarnath,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,8,5,W Jaffer,LRPL Taylor,P Amarnath,0,0,0,0,0,0,4,0,4,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,8,6,W Jaffer,LRPL Taylor,P Amarnath,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,9,1,W Jaffer,LRPL Taylor,JA Morkel,0,1,0,0,0,0,0,1,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,9,2,W Jaffer,LRPL Taylor,JA Morkel,0,0,0,0,0,0,0,0,0,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,9,3,W Jaffer,LRPL Taylor,JA Morkel,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,9,4,LRPL Taylor,W Jaffer,JA Morkel,0,0,0,0,0,0,4,0,4,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,9,5,LRPL Taylor,W Jaffer,JA Morkel,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,9,6,W Jaffer,LRPL Taylor,JA Morkel,0,0,0,0,0,0,0,0,0,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,9,7,W Jaffer,LRPL Taylor,JA Morkel,0,0,0,0,0,0,6,0,6,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,10,1,LRPL Taylor,W Jaffer,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,10,2,W Jaffer,LRPL Taylor,Joginder Sharma,0,0,0,0,0,0,6,0,6,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,10,3,W Jaffer,LRPL Taylor,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,10,4,LRPL Taylor,W Jaffer,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
6,2,Royal Challengers Bangalore,Chennai Super Kings,10,5,W Jaffer,LRPL Taylor,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,1,1,JD Ryder,RV Uthappa,RR Bose,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,1,2,JD Ryder,RV Uthappa,RR Bose,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,1,3,JD Ryder,RV Uthappa,RR Bose,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,1,4,JD Ryder,RV Uthappa,RR Bose,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,1,5,JD Ryder,RV Uthappa,RR Bose,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,1,6,JD Ryder,RV Uthappa,RR Bose,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,2,1,RV Uthappa,JD Ryder,IK Pathan,0,0,0,0,0,0,0,0,0,RV Uthappa,caught,Yuvraj Singh
7,1,Royal Challengers Bangalore,Kings XI Punjab,2,2,JH Kallis,JD Ryder,IK Pathan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,2,3,JH Kallis,JD Ryder,IK Pathan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,2,4,JH Kallis,JD Ryder,IK Pathan,0,0,0,0,0,0,6,0,6,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,2,5,JH Kallis,JD Ryder,IK Pathan,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,2,6,JH Kallis,JD Ryder,IK Pathan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,3,1,JD Ryder,JH Kallis,RR Bose,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,3,2,JD Ryder,JH Kallis,RR Bose,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,3,3,JD Ryder,JH Kallis,RR Bose,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,3,4,JD Ryder,JH Kallis,RR Bose,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,3,5,JD Ryder,JH Kallis,RR Bose,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,3,6,JD Ryder,JH Kallis,RR Bose,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,4,1,JH Kallis,JD Ryder,YA Abdulla,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,4,2,JH Kallis,JD Ryder,YA Abdulla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,4,3,JD Ryder,JH Kallis,YA Abdulla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,4,4,JD Ryder,JH Kallis,YA Abdulla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,4,5,JD Ryder,JH Kallis,YA Abdulla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,4,6,JH Kallis,JD Ryder,YA Abdulla,0,1,0,0,0,0,0,1,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,4,7,JH Kallis,JD Ryder,YA Abdulla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,5,1,JD Ryder,JH Kallis,IK Pathan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,5,2,JD Ryder,JH Kallis,IK Pathan,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,5,3,JD Ryder,JH Kallis,IK Pathan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,5,4,JD Ryder,JH Kallis,IK Pathan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,5,5,JD Ryder,JH Kallis,IK Pathan,0,0,0,0,0,0,3,0,3,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,5,6,JH Kallis,JD Ryder,IK Pathan,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,6,1,JH Kallis,JD Ryder,YA Abdulla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,6,2,JD Ryder,JH Kallis,YA Abdulla,0,0,0,0,0,0,0,0,0,JD Ryder,bowled,
7,1,Royal Challengers Bangalore,Kings XI Punjab,6,3,KP Pietersen,JH Kallis,YA Abdulla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,6,4,KP Pietersen,JH Kallis,YA Abdulla,0,0,0,0,0,0,0,0,0,KP Pietersen,caught,K Goel
7,1,Royal Challengers Bangalore,Kings XI Punjab,6,5,R Dravid,JH Kallis,YA Abdulla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,6,6,JH Kallis,R Dravid,YA Abdulla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,7,1,R Dravid,JH Kallis,PP Chawla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,7,2,JH Kallis,R Dravid,PP Chawla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,7,3,JH Kallis,R Dravid,PP Chawla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,7,4,R Dravid,JH Kallis,PP Chawla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,7,5,R Dravid,JH Kallis,PP Chawla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,7,6,JH Kallis,R Dravid,PP Chawla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,8,1,JH Kallis,R Dravid,Yuvraj Singh,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,8,2,JH Kallis,R Dravid,Yuvraj Singh,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,8,3,R Dravid,JH Kallis,Yuvraj Singh,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,8,4,JH Kallis,R Dravid,Yuvraj Singh,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,8,5,R Dravid,JH Kallis,Yuvraj Singh,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,8,6,R Dravid,JH Kallis,Yuvraj Singh,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,9,1,JH Kallis,R Dravid,PP Chawla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,9,2,JH Kallis,R Dravid,PP Chawla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,9,3,JH Kallis,R Dravid,PP Chawla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,9,4,R Dravid,JH Kallis,PP Chawla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,9,5,JH Kallis,R Dravid,PP Chawla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,9,6,R Dravid,JH Kallis,PP Chawla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,10,1,JH Kallis,R Dravid,Yuvraj Singh,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,10,2,JH Kallis,R Dravid,Yuvraj Singh,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,10,3,JH Kallis,R Dravid,Yuvraj Singh,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,10,4,JH Kallis,R Dravid,Yuvraj Singh,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,10,5,JH Kallis,R Dravid,Yuvraj Singh,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,10,6,R Dravid,JH Kallis,Yuvraj Singh,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,11,1,R Dravid,JH Kallis,PP Chawla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,11,2,R Dravid,JH Kallis,PP Chawla,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,11,3,R Dravid,JH Kallis,PP Chawla,0,0,0,0,0,0,0,0,0,R Dravid,caught,VRV Singh
7,1,Royal Challengers Bangalore,Kings XI Punjab,11,4,JH Kallis,LRPL Taylor,PP Chawla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,11,5,LRPL Taylor,JH Kallis,PP Chawla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,11,6,LRPL Taylor,JH Kallis,PP Chawla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,12,1,JH Kallis,LRPL Taylor,Yuvraj Singh,0,0,0,0,0,0,6,0,6,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,12,2,JH Kallis,LRPL Taylor,Yuvraj Singh,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,12,3,JH Kallis,LRPL Taylor,Yuvraj Singh,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,12,4,JH Kallis,LRPL Taylor,Yuvraj Singh,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,12,5,LRPL Taylor,JH Kallis,Yuvraj Singh,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,12,6,LRPL Taylor,JH Kallis,Yuvraj Singh,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,13,1,JH Kallis,LRPL Taylor,RS Bopara,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,13,2,LRPL Taylor,JH Kallis,RS Bopara,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,13,3,JH Kallis,LRPL Taylor,RS Bopara,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,13,4,JH Kallis,LRPL Taylor,RS Bopara,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,13,5,LRPL Taylor,JH Kallis,RS Bopara,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,13,6,JH Kallis,LRPL Taylor,RS Bopara,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,14,1,LRPL Taylor,JH Kallis,VRV Singh,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,14,2,LRPL Taylor,JH Kallis,VRV Singh,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,14,3,LRPL Taylor,JH Kallis,VRV Singh,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,14,4,LRPL Taylor,JH Kallis,VRV Singh,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,14,5,JH Kallis,LRPL Taylor,VRV Singh,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,14,6,JH Kallis,LRPL Taylor,VRV Singh,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,15,1,JH Kallis,LRPL Taylor,PP Chawla,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,15,2,JH Kallis,LRPL Taylor,PP Chawla,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,15,3,LRPL Taylor,JH Kallis,PP Chawla,0,0,0,0,0,0,6,0,6,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,15,4,LRPL Taylor,JH Kallis,PP Chawla,0,0,4,0,0,0,0,4,4,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,15,5,LRPL Taylor,JH Kallis,PP Chawla,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bangalore,Kings XI Punjab,15,6,LRPL Taylor,JH Kallis,PP Chawla,0,0,0,0,0,0,0,0,0,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,2,2,RS Bopara,K Goel,Pankaj Singh,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,2,3,K Goel,RS Bopara,Pankaj Singh,0,1,0,0,0,0,0,1,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,2,4,K Goel,RS Bopara,Pankaj Singh,0,0,0,0,0,0,0,0,0,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,2,5,K Goel,RS Bopara,Pankaj Singh,0,0,0,0,0,0,4,0,4,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,2,6,K Goel,RS Bopara,Pankaj Singh,0,0,0,0,0,0,2,0,2,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,2,7,K Goel,RS Bopara,Pankaj Singh,0,1,0,0,0,0,0,1,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,2,8,K Goel,RS Bopara,Pankaj Singh,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,3,1,K Goel,RS Bopara,P Kumar,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,3,2,RS Bopara,K Goel,P Kumar,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,3,3,K Goel,RS Bopara,P Kumar,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,3,4,RS Bopara,K Goel,P Kumar,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,3,5,K Goel,RS Bopara,P Kumar,0,0,0,0,0,0,0,0,0,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,3,6,K Goel,RS Bopara,P Kumar,0,0,0,1,0,0,0,1,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,4,1,K Goel,RS Bopara,Pankaj Singh,0,0,0,0,0,0,2,0,2,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,4,2,K Goel,RS Bopara,Pankaj Singh,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,4,3,RS Bopara,K Goel,Pankaj Singh,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,4,4,K Goel,RS Bopara,Pankaj Singh,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,4,5,RS Bopara,K Goel,Pankaj Singh,0,0,0,0,0,0,4,0,4,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,4,6,RS Bopara,K Goel,Pankaj Singh,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,5,1,RS Bopara,K Goel,JH Kallis,0,5,0,0,0,0,0,5,5,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,5,2,RS Bopara,K Goel,JH Kallis,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,5,3,K Goel,RS Bopara,JH Kallis,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,5,4,RS Bopara,K Goel,JH Kallis,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,5,5,K Goel,RS Bopara,JH Kallis,0,0,0,0,0,0,0,0,0,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,5,6,K Goel,RS Bopara,JH Kallis,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,5,7,RS Bopara,K Goel,JH Kallis,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,6,1,RS Bopara,K Goel,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,6,2,K Goel,RS Bopara,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,6,3,RS Bopara,K Goel,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,6,4,K Goel,RS Bopara,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,6,5,RS Bopara,K Goel,R Vinay Kumar,0,0,0,1,0,0,0,1,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,6,6,K Goel,RS Bopara,R Vinay Kumar,0,0,0,0,0,0,0,0,0,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,7,1,RS Bopara,K Goel,JH Kallis,0,0,0,0,0,0,6,0,6,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,7,2,RS Bopara,K Goel,JH Kallis,0,0,0,0,0,0,0,0,0,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,7,3,RS Bopara,K Goel,JH Kallis,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,7,4,K Goel,RS Bopara,JH Kallis,0,0,0,0,0,0,1,0,1,K Goel,run out,R Vinay Kumar
7,2,Kings XI Punjab,Royal Challengers Bangalore,7,5,KC Sangakkara,RS Bopara,JH Kallis,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,7,6,RS Bopara,KC Sangakkara,JH Kallis,0,0,0,0,0,0,4,0,4,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,8,1,KC Sangakkara,RS Bopara,KP Pietersen,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,8,2,RS Bopara,KC Sangakkara,KP Pietersen,0,0,0,0,0,0,1,0,1,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,8,3,KC Sangakkara,RS Bopara,KP Pietersen,0,0,0,0,0,0,0,0,0,,,
7,2,Kings XI Punjab,Royal Challengers Bangalore,8,4,KC Sangakkara,RS Bopara,KP Pietersen,0,0,0,0,0,0,1,0,1,,,
8,1,Deccan Chargers,Mumbai Indians,2,4,HH Gibbs,AC Gilchrist,Z Khan,0,0,0,0,0,0,1,0,1,,,
8,1,Deccan Chargers,Mumbai Indians,2,5,AC Gilchrist,HH Gibbs,Z Khan,0,0,0,0,0,0,0,0,0,,,
8,1,Deccan Chargers,Mumbai Indians,2,6,AC Gilchrist,HH Gibbs,Z Khan,0,0,0,0,0,0,4,0,4,,,
8,1,Deccan Chargers,Mumbai Indians,3,1,HH Gibbs,AC Gilchrist,SL Malinga,0,0,0,0,0,0,0,0,0,,,
8,1,Deccan Chargers,Mumbai Indians,3,2,HH Gibbs,AC Gilchrist,SL Malinga,0,0,0,0,0,0,0,0,0,,,
8,1,Deccan Chargers,Mumbai Indians,3,3,HH Gibbs,AC Gilchrist,SL Malinga,0,0,0,0,0,0,1,0,1,,,
8,1,Deccan Chargers,Mumbai Indians,3,4,AC Gilchrist,HH Gibbs,SL Malinga,0,0,0,0,0,0,4,0,4,,,
8,1,Deccan Chargers,Mumbai Indians,3,5,AC Gilchrist,HH Gibbs,SL Malinga,0,0,0,0,0,0,1,0,1,,,
8,1,Deccan Chargers,Mumbai Indians,3,6,HH Gibbs,AC Gilchrist,SL Malinga,0,1,0,0,0,0,0,1,1,,,
8,1,Deccan Chargers,Mumbai Indians,3,7,HH Gibbs,AC Gilchrist,SL Malinga,0,0,0,0,0,0,0,0,0,,,
8,1,Deccan Chargers,Mumbai Indians,4,1,AC Gilchrist,HH Gibbs,Z Khan,0,1,0,0,0,0,0,1,1,,,
8,1,Deccan Chargers,Mumbai Indians,4,2,AC Gilchrist,HH Gibbs,Z Khan,0,0,0,1,0,0,0,1,1,,,
8,1,Deccan Chargers,Mumbai Indians,4,3,HH Gibbs,AC Gilchrist,Z Khan,0,0,0,0,0,0,4,0,4,,,
8,1,Deccan Chargers,Mumbai Indians,4,4,HH Gibbs,AC Gilchrist,Z Khan,0,0,0,0,0,0,1,0,1,,,
8,1,Deccan Chargers,Mumbai Indians,4,5,AC Gilchrist,HH Gibbs,Z Khan,0,0,0,0,0,0,0,0,0,,,
8,1,Deccan Chargers,Mumbai Indians,4,6,AC Gilchrist,HH Gibbs,Z Khan,0,0,0,0,0,0,6,0,6,,,
8,1,Deccan Chargers,Mumbai Indians,4,7,AC Gilchrist,HH Gibbs,Z Khan,0,0,0,0,0,0,1,0,1,,,
8,1,Deccan Chargers,Mumbai Indians,5,1,AC Gilchrist,HH Gibbs,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
8,1,Deccan Chargers,Mumbai Indians,5,2,HH Gibbs,AC Gilchrist,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
8,1,Deccan Chargers,Mumbai Indians,5,3,HH Gibbs,AC Gilchrist,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
8,1,Deccan Chargers,Mumbai Indians,5,4,HH Gibbs,AC Gilchrist,DJ Bravo,0,0,0,0,0,0,2,0,2,,,
8,1,Deccan Chargers,Mumbai Indians,5,5,HH Gibbs,AC Gilchrist,DJ Bravo,0,0,0,0,0,0,4,0,4,,,
8,1,Deccan Chargers,Mumbai Indians,5,6,HH Gibbs,AC Gilchrist,DJ Bravo,0,0,1,0,0,0,0,1,1,,,
8,1,Deccan Chargers,Mumbai Indians,6,1,HH Gibbs,AC Gilchrist,Harbhajan Singh,0,0,0,0,0,0,0,0,0,,,
